show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Platform
s7481,TV Show,Momo Salon,,"Lizzy, Jung-min Park, Sang-hee Lee",South Korea,"July 1, 2017",2014,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","An aspiring hair stylist opens her own salon. It turns into a mail-holding hub for busy neighbors, but she seizes the chance to promote her business.",Netflix
s7484,TV Show,Money for Nothing,,,,"July 12, 2019",2015,TV-PG,1 Season,"British TV Shows, International TV Shows, Reality TV","Aided by designers and craftspeople, entrepreneur Sarah Moore rescues items bound for the garbage dump and turns them into valuable, unique objects.",Netflix
s7486,TV Show,Monkey Planet,,George McGavin,United Kingdom,"March 31, 2017",2014,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV","Join zoologist Dr. George McGavin for a fascinating, up-close look at the habits and behaviors of primates, our closest animal relatives.",Netflix
s7503,TV Show,Monster Math Squad,,"Julie Sype, Cory Doran, Annick Obonsawin, Jenna Warren",Canada,"May 15, 2020",2012,TV-Y,2 Seasons,"Kids' TV","Max, Lily and Goo love to put their minds together and use their math skills to overcome any obstacle, even ones with two left feet or ten thumbs.",Netflix
s7505,TV Show,"Monty Don's French Gardens",Rachel Bell,,United Kingdom,"July 26, 2019",2013,TV-G,1 Season,"British TV Shows, Docuseries, International TV Shows","TV personality Monty Don visits France’s most famous gardens to dig up the influence of power, culture and passion on their conceptions and designs.",Netflix
s7506,TV Show,"Monty Don's Italian Gardens",,Monty Don,United Kingdom,"July 26, 2019",2011,TV-G,1 Season,"British TV Shows, Docuseries, International TV Shows","From horticultural hideaways to luxurious botanical displays, TV personality Monty Don explores the history behind Italy’s most extraordinary gardens.",Netflix
s7522,TV Show,Mr. Young,,"Brendan Meyer, Matreya Fedor, Gig Morton, Kurt Ostlund, Emily Tennant, Milo Shandel",Canada," April 16, 2019",2013,TV-G,2 Seasons,"Kids' TV, TV Comedies","After Adam graduates from college at age 14, he heads back to high school to teach science, where his crush and his best friends are his students!",Netflix
s7529,TV Show,Murderous Affairs,,,United States,"April 17, 2018",2017,TV-MA,3 Seasons,"Crime TV Shows, Docuseries","Mixing interviews with dramatic re-enactments, this series focuses on lethal love affairs and spouses driven to murder.",Netflix
s7530,TV Show,Mutant Busters,,"Dermot Arrigan, James Giblin, Noah Levin, Molly Malcolm, Colin Morgan, Benjamin Nathan-Serio, Alex Wagner, Joshua Zamrycki",Spain," June 1, 2017",2017,TV-PG,2 Seasons,"Kids' TV, TV Comedies","After a natural disaster known as the Big Fart leaves Earth divided, only Sheriff and his rebel misfits can protect the planet from a mutant invasion.",Netflix
s7539,TV Show,My Hotter Half,,Melvin Odoom,United Kingdom,"July 22, 2019",2017,TV-PG,1 Season,"British TV Shows, International TV Shows, Reality TV","Couples compete to see who can take the sexiest selfie, with the loser getting a much-needed makeover.",Netflix
s7541,TV Show,My Life My Story,,RJ Anmol,,"November 1, 2017",2017,TV-14,1 Season,"International TV Shows, Stand-Up Comedy & Talk Shows","Host RJ Anmol conducts in-depth interviews with prominent Indian celebrities, who share the stories that lie behind their successes and failures.",Netflix
s7548,TV Show,My Tattoo Addiction,,Julian Barratt,United Kingdom,"February 1, 2019",2013,TV-MA,1 Season,"British TV Shows, Docuseries",Ink junkies dig skin deep and share personal stories about their collection of body art.,Netflix
s7552,TV Show,Mystery Science Theater 3000,,"Joel Hodgson, Michael J. Nelson, Kevin Murphy, Trace Beaulieu, Jim Mallon, Frank Conniff, Mary Jo Pehl, Bill Corbett, Patrick Brantseg, J. Elvis Weinstein",United States,"March 15, 2018",1999,TV-14,1 Season,"TV Comedies, TV Sci-Fi & Fantasy","Hosts Joel and Mike and their robot companions offer hilarious running commentary on B movies they're forced to watch in these classic MST3K episodes.",Netflix
s7569,TV Show,Nature: Animals With Cameras,,Gordon Buchanan,"United Kingdom, United States","October 1, 2018",2018,TV-PG,1 Season,"Docuseries, Science & Nature TV","With custom-built cameras attached to their bodies, animals from nine species offer a rare and intimate glimpse into their lives.",Netflix
s7570,TV Show,NATURE: Natural Born Hustlers,,Kevin Draine,United States,"March 1, 2017",2016,TV-G,1 Season,"Docuseries, Science & Nature TV","Sometimes being shady is the only way to survive, a fact these sneaky animal ""hustlers"" – including orcas, owls and otters – use to their advantage.",Netflix
s7572,TV Show,"Nature's Great Events (2009)",,David Attenborough,"United States, United Kingdom","October 10, 2015",2009,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV","This series looks at how seasonal changes cause shifting weather patterns and ocean currents, creating the conditions for spectacular wildlife events.",Netflix
s7573,TV Show,"Nature's Great Events: Diaries",,David Attenborough,"United States, United Kingdom","April 22, 2015",2009,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",Look behind the scenes of this wildlife documentary series that examines how animals around the world adapt to chaotic natural phenomena.,Netflix
s7574,TV Show,"Nature's Great Race",,Liz Bonnin,United Kingdom,"October 1, 2017",2016,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV","Epic footage captures three of the world's most significant land migrations, following elephants, caribou and zebras on their treacherous journeys.",Netflix
s7575,TV Show,"Nature's Weirdest Events",,Chris Packham,United Kingdom," September 1, 2019",2015,TV-PG,3 Seasons,"British TV Shows, Docuseries, Science & Nature TV","Host Chris Packham examines bizarre natural phenomena from around the globe, from strange creatures to geographical oddities.",Netflix
s7577,TV Show,Nazi Mega Weapons,,,United States," March 1, 2017",2016,TV-PG,3 Seasons,Docuseries,"This documentary series examines Nazi Germany's military hardware, defenses and technology, including fortifications, U-boats and ballistic missiles.",Netflix
s7587,TV Show,"Nightmare Tenants, Slum Landlords",,Wendi Peters,," July 12, 2019",2016,TV-MA,2 Seasons,"British TV Shows, International TV Shows, Reality TV",The ongoing housing crisis in Britain has led to an increased number of nasty conflicts between fed-up landlords and exasperated tenants.,Netflix
s7589,TV Show,Ninja Hattori,,"Junko Hori, Masako Sugaya, Yuko Mita, Kaneta Kimotsuki, Kenichi Ogata, Eiko Yamada, Yuzuru Fujimoto, Yuri Nashiwa, Runa Akiyama, Issei Futamata",Japan,"December 23, 2018",1981,TV-Y7,1 Season,"Anime Series, Kids' TV","Elementary school student Kenichi Mitsuba's household gains a surprising new member: Kanzo Hattori, a mischievous but helpful young ninja.",Netflix
s7590,TV Show,Ninja Turtles: The Next Mutation,,"Jarred Blancard, Mitchell A. Lee Yuen, Dean Choe, Richard Yee, Gabe Khouth, Nicole Parker, Kirby Morrow, Matt Hill, Jason Gray-Stanford, Michael Dobson, Lalainia Lindbjerg, Shishir Inocalla, Fiona Scott, Stephen Mendel, Larry Lam, Geoff Wong","Canada, United States","January 1, 2016",1997,TV-G,1 Season,"Kids' TV, TV Comedies","Everyone's favorite teenage mutants are back in live action to fight crime with help from a new ninja turtle – a female named Venus De Milo.",Netflix
s7594,TV Show,Nobel,,"Aksel Hennie, Tuva Novotny, Anders Danielsen Lie, Mads Sjøgård Pettersen, Danica Curcic, Christian Rubeck, Odd Magnus Williamson, Mattis Herman Nyquist, Hallvard Holmen, Atheer Adel, Mohammad-Ali Behboudi, Ayesha Wolasmal, Ramin Yazdani, Rolf Kristian Larsen, Dennis Storhøi",Norway,"December 10, 2016",2016,R,1 Season,"International TV Shows, TV Dramas, TV Thrillers",A series of incidents in Afghanistan set complicated political and personal events in motion for a returning Norwegian Special Forces officer.,Netflix
s7598,TV Show,North & South,,"Daniela Denby-Ashe, Richard Armitage, Tim Pigott-Smith, Sinéad Cusack, Lesley Manville, Brendan Coyle, Anna Maxwell Martin, Jo Joyner, Pauline Quirke, Kay Lyon",United Kingdom,"March 31, 2017",2004,NR,1 Season,"British TV Shows, Romantic TV Shows, TV Dramas","When her father moves his family to an industrial mill town, the parson's daughter, Margaret Hale, struggles to adapt to her harsh new surroundings.",Netflix
s7624,TV Show,NSU German History X,,"Anna Maria Mühe, Albrecht Schuch, Sebastian Urzendowsky, Almila Bagriacik, Tom Schilling, André Hennicke, Florian Lukas, Liv Lisa Fries, Sylvester Groth, Florian Stetter, Nina Gummich, Jonas Leonhardi, Ben Münchow, Maximilian Jaenisch",Germany,"July 7, 2016",2016,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","After German reunification, the neo-Nazi National Socialist Underground begins a killing spree while cops fight an uphill battle to catch them.",Netflix
s7625,TV Show,Nuestra Lucha Libre,,,,"August 15, 2018",2018,TV-MA,1 Season,"Docuseries, International TV Shows, Spanish-Language TV Shows","This documentary series lifts the mask on Mexican wrestling, diving into the daily lives of its stars, examining the sport’s cultural impact and more.",Netflix
s7628,TV Show,Nura: Rise of the Yokai Clan: Demon Capital,,"Jun Fukuyama, Darrel Guilbeau, Eri Kitamura, Grant George, Yui Horie, Cassandra Lee, Hiroki Yasumoto, Kyle Hebert",Japan,"December 1, 2016",2011,TV-MA,1 Season,"Anime Series, Crime TV Shows","By night, teenage Rikuo becomes a form of demon called yokai, preparing to fulfill his destiny as the head of his legendary yokai clan.",Netflix
s7629,TV Show,Nurse Jackie,,"Edie Falco, Merritt Wever, Paul Schulze, Peter Facinelli, Stephen Wallem, Eve Best, Dominic Fumusa, Ruby Jerins, Anna Deavere Smith",United States," December 31, 2015",2015,TV-MA,7 Seasons,"TV Comedies, TV Dramas",A flawed but dedicated ER nurse works in a New York City hospital and relies on pain meds to get through exhausting days in this Emmy-winning show.,Netflix
s7630,TV Show,Nurses Who Kill,,,United Kingdom,"August 1, 2017",2016,TV-14,1 Season,"British TV Shows, Crime TV Shows, Docuseries","Top medical, criminal and psychological experts analyze the motives and methods of nurses who use their positions to kill rather than heal.",Netflix
s7633,TV Show,"O-Negative, Love Can’t Be Designed",,"Jirayu La-ongmanee, Thanapob Leeratanakajorn, Violette Wautier, Supassra Thanachat, Arachaporn Pokinpakorn",,"April 13, 2018",2016,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","Five schoolmates who share a blood type navigate the vagaries of friendship, love and university life.",Netflix
s7641,TV Show,OCTB,,"Jordan Chan, Justin Cheung, Kwok-Kwan Chan, Sam Lee, Alan Kuo, Ken Wong, Samuel Pang, Rose Chan, Hugo Ng, Ng Man-Tat, Chen Yating, Michael Wai-Man Chan, Philip Chan, Ben Ng",Hong Kong,"February 5, 2018",2017,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","An undercover detective crosses paths with familiar faces in the mafia underworld during the final years of Britain's ruling of Hong Kong.",Netflix
s7647,TV Show,"Oh No! It's an Alien Invasion",,"Al Mukadam, Dan Chameroy, Seán Cullen, Stacey DePass, Barbara Mamabolo, Robert Tinkler, Ryan Cooley, Brianna Daguanno",Canada," May 31, 2015",2014,TV-Y7-FV,2 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy","Nate and his Super Wicked Extreme Emergency Team –  S.W.E.E.T. – take on alien invaders who have captured all the world's grownups.",Netflix
s7649,TV Show,"Oliver Stone's Untold History of the United States",Oliver Stone,Oliver Stone,United States,"November 15, 2016",2013,TV-PG,1 Season,Docuseries,"This documentary series offers an alternative take on modern American history, focusing on underreported events that shaped the nation's character.",Netflix
s7650,TV Show,Ollie & Moon,,"Mattea Conforti, Kobi Frumer",France,"March 28, 2018",2018,TV-Y,1 Season,"Kids' TV","Two quirky cats, Ollie and Moon, and their friend Stanley the snail travel the world, solving everyday problems and learning about different cultures.",Netflix
s7667,TV Show,One Strange Rock,,Will Smith,United States,"February 2, 2019",2018,TV-PG,1 Season,"Docuseries, Science & Nature TV","Hosted by Will Smith, this series follows eight astronauts who share their unique perspectives on Earth, the fragile and beautiful planet we call home.",Netflix
s7672,TV Show,Operation Gold Rush,,"Dan Snow, Felicity Ashton, Kevin Fong, Alisdair Simpson",United Kingdom,"February 1, 2019",2016,TV-14,1 Season,"British TV Shows, Reality TV",A team of modern-day adventurers follows the footsteps of the money-hungry explorers who trekked the Klondike in search of Canadian gold.,Netflix
s7675,TV Show,Operation Ouch!,,"Chris van Tulleken, Xand van Tulleken",United Kingdom,"August 1, 2020",2012,TV-PG,1 Season,"British TV Shows, Kids' TV, TV Comedies",Drs. Chris and Xand van Tulleken take an entertaining approach to educate children about medicine and biology through experiments and hospital visits.,Netflix
s7676,TV Show,Operation Proposal,,"Seung-ho Yoo, Eun-bin Park, Kyung-pyo Go, Ye-won Kim, Hyun Jin Lee, Jin-joo Park",South Korea,"July 1, 2016",2012,TV-PG,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","On Yi-seul's wedding day, her friend Baek-ho wishes he could turn back time to tell her he loves her. Soon he gets a chance to change everything.",Netflix
s7680,TV Show,Origins Collection,Peter McDonnell,,United States," July 20, 2018",2018,TV-PG,3 Seasons,Docuseries,"This documentary series explores the stories behind history's most fascinating innovations, including games, technology, sports, medicine and more.",Netflix
s7690,TV Show,P. King Duckling,,"Marc Thompson, Benjie Randall, Courtney Shaw",United States,"November 7, 2017",2016,TV-Y,1 Season,"Kids' TV, TV Comedies","P. King, the daring but hapless duck, teams up with best buddies Wombat and Chumpkins to find wacky and wild ways to solve their problems.",Netflix
s7694,TV Show,Pacific Heat,,"Rob Sitch, Santo Cilauro, Tom Gleisner, Rebecca Massey, Lucia Mastrantone",Australia,"December 2, 2016",2016,TV-14,1 Season,"Crime TV Shows, TV Comedies","In this animated satire, a covert squad of operatives short on smarts but long on confidence tackles crime on the glitzy Gold Coast of Australia.",Netflix
s7699,TV Show,Pajanimals,,"John Kennedy, Victor Yerrid, Donna Kimball, Alice Dinnean, Paul Currie, Michael Winsor, Josh Elwell, Sarah Lyle",United States,"March 31, 2020",2011,TV-Y,1 Season,"Kids' TV","From the comfort of their bedroom, the Pajanimals puppets explore a larger world through imaginary adventures, accompanied by friendships and songs.",Netflix
s7706,TV Show,Paranormal Survivor,,,Canada," August 4, 2017",2016,TV-14,2 Seasons,Docuseries,"In interviews and reenactments, ordinary people relive their terrifying encounters with unwelcome guests from beyond the world of the living.",Netflix
s7710,TV Show,Parks and Recreation,,"Amy Poehler, Rashida Jones, Aziz Ansari, Nick Offerman, Aubrey Plaza, Chris Pratt, Jim O'Heir, Retta, Adam Scott, Rob Lowe, Paul Schneider",United States," January 13, 2016",2015,TV-14,7 Seasons,TV Comedies,"In this Emmy-nominated comedy, an employee with a rural Parks and Recreation department is full of energy and ideas but bogged down by bureaucracy.",Netflix
s7711,TV Show,Pasión de Gavilanes,,"Danna García, Mario Cimarro, Paola Rey, Jorge Cao, Juan Alfonso Baptista, Michel Brown, Gloria Gómez, Kristina Lilley, Natasha Klauss, Ana Lucía Domínguez, Zharick León, Lorena Meritano","Colombia, United States","May 4, 2017",2003,TV-14,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows","Three brothers seek to avenge the tragic death of a loved one, but become emotionally entangled with the daughters of those they hold responsible.",Netflix
s7719,TV Show,Pawn Stars,,"Corey Harrison, Richard Harrison, Rick Harrison, Austin ""Chumlee"" Russell",United States,"September 15, 2019",2010,TV-14,1 Season,Reality TV,"Father Richard Harrison, son Rick and grandson Corey appraise an array of strange objects brought into their Gold & Silver Pawn Shop in Las Vegas.",Netflix
