,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Platform
3006,s3007,Movie,Bold Caballero (1936),Wells Root,"Robert Livingston, Heather Angel, Sig Ruman, Ian Wolfe, Robert Warwick, Emily Fitzroy",,,1936,13+,69 min,Western,"Don Diego once again dons the disguise of Zorro to fight for the poor people of California against the ruthless Commandante. Shortly after the Governor and his daughter Isabella arrive, the Governor is killed and the Commandante blames Zorro for the murder. Isabella accidentally discovers that Don Diego is really Zorro, and she has the Commandante arrest him for her father's murder. But Don Diego provides evidence of his innocence and Commandante's guilt in the crime, and the two then work together to overthrow the local dictator.",Prime Video
3008,s3009,Movie,Bodysnatchers of New York,Toby Dye,William Sherman,,,2010,13+,44 min,Documentary,"In late 2005, a true crime story broke that spread like wildfire across America, then around the world. Excited news reports on the ""New York Body Snatchers"" read more like something from the pages of a pulp horror novel. The press went to town on lurid details of how over 1,000 corpses had been allegedly stolen, carved up and sold in a scheme that netted those responsible millions of dollars.",Prime Video
3010,s3011,Movie,Bobby Slayton: Born To Be Bobby,Manny Rodriguez,Bobby Slayton,,,2010,18+,64 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Living legend Bobby Slayton is one of the most recognized, respected, and energetic comedians working today.",Prime Video
3011,s3012,Movie,Bob The Train - Non Stop,"USP Studios, Bob the Train","Bob The Train, Kids TV",,,2018,ALL,62 min,"Animation, Kids","Kids educational songs and nursery rhymes that your little one will love! Come join bob the train as he sings, dances in this fun kids learning video. Learn about alphabets, fruits, planets, phonics, numbers, abc, shapes, colors, 123 and more made easy and fun with this preschool rhymes and kids songs playlist.",Prime Video
3012,s3013,Movie,Bob the Drag Queen: Suspiciously Large Woman,Cheyenne Picardo,"Caldwell Tidicue, Joakim Berglund, Tim Bryan, Christopher Hall, Matthew Rost, Zach Noe Towers",,,2017,R,57 min,"Arts, Entertainment, and Culture, Documentary, LGBTQ","The winner of RuPaul's Drag Race Season 8 returns to her hometown of Atlanta, GA purse first as a true ""Queen for the People,"" sharing her thoughts on, fame, fashion, sex, politics, and white people.",Prime Video
3013,s3014,Movie,Bob Saget: Zero To Sixty,Jay Chapman,Bob Saget,,,2017,,65 min,"Arts, Entertainment, and Culture, Comedy, Special Interest","Bob Saget declares himself to be the last TV father you can trust in this R'ish rated hour of entertaining stories, riffing with the audience, words of wisdom & new original comedy songs.",Prime Video
3014,s3015,Movie,"Bob Saget: That's What I'm Talking About",Jay Karas,Bob Saget,,,2013,,55 min,"Arts, Entertainment, and Culture, Comedy, Special Interest",Network safe funnyman Bob Saget transforms himself into a spectacularly foul-mouthed explainer and raconteur in this live stage show from Seattle.,Prime Video
3017,s3018,Movie,Blue Thunder,John Badham,"Roy Scheider, Warren Oates, Candy Clark, Daniel Stern, Malcolm McDowell, Anthony James, James Read, Joe Santos",,,1983,R,109 min,"Action, Drama, Suspense",The cop test pilot for an experimental police helicopter learns the sinister implications of the new vehicle.,Prime Video
3018,s3019,Movie,Blue Steel,Robert N. Bradbury,"John Wayne, Eleanor Hunt, George 'Gabby' Hayes, Edward Peil Sr., Yakima Canutt, Lafe McKee, George Cleveland, Earl Dwire, Silver Tip Baker, Barney Beasley, Hank Bell, Ralph Bucko, Horace B. Carpenter, Fern Emmett, Jack Evans, Herman Hack, Theodore Lorch, Bud McClure, Perry Murdock, George Nash, Herman Nowlin, Artie Ortego, Tex Phelps",,,1934,13+,51 min,Western,"John Wayne is an undercover government agent who sets out to save a town from the ""Polka Dot Bandit"". The bandit is stealing all the supplies coming into the town in order to run the people off their land, which is sitting on top of the richest gold mine ever discovered.",Prime Video
3021,s3022,Movie,Blue Hawaii,Norman Taurog,"Elvis Presley, Joan Blackman, Angela Lansbury, Nancy Walters, Roland Winters",,,1961,PG,101 min,"Arts, Entertainment, and Culture, Comedy","After arriving back in Hawaii from the Army, Chad Gates (Elvis Presley) defies his parents' wishes for him to work at the family business and instead goes to work as a tour guide at his girlfriend's agency.",Prime Video
3022,s3023,Movie,Blow The Man Down,"Danielle Krudy, Bridget Savage Cole","Morgan Saylor, Sophie Lowe, Margo Martindale, June Squibb, Annette O'Toole, Marceline Hugot",United States,,2020,R,91 min,"Comedy, Drama, Suspense","Welcome to Easter Cove, a salty fishing village on the far reaches of Maine’s rocky coast. Grieving the loss of their mother and facing an uncertain future, Mary Beth and Priscilla Connolly cover up a gruesome run-in with a dangerous man. To conceal their crime, the sisters must go deeper into Easter Cove’s underbelly and uncover the town matriarchs' darkest secrets.",Prime Video
3023,s3024,Movie,Bloodrayne: The Third Reich,Uwe Boll,"Kristanna Loken, Michael Madsen, Matthew Davis",,,2010,R,79 min,Action,"Half-vampire, half-human, Rayne hides in the shadows slaughtering vampires and those that get in her way. In 1943 Europe, during World War II, Rayne faces her greatest foe, an army of undead Nazi soldiers led by Ekart Brand, a top Nazi official turned day-walker. Rayne must team up with a group of fighters to defeat Brand and his vampire army before they reach Berlin to grant Hitler immortality.",Prime Video
3024,s3025,Movie,"Blood, Sand and Gold",Gaelan Connell,"Aaron Costa Ganis, Monica West, Christopher Redman, Jenny Sterlin, Bruce McKenzie, Ezra Knight, Michael Benyaer, Shuna Iijima, Letizia Lezza, Paulino Partida",,,2017,,89 min,"Action, Adventure, Comedy","When an archaeologist discovers Sir Francis Drake's lost treasure in the Sahara Desert, it is promptly stolen and sets off a global quest to steal it back.",Prime Video
3025,s3026,Movie,Blood On The Sun,Frank Lloyd,Peng Tien,,,1974,R,94 min,"Action, Drama","Based on a true story, James Cagney stars as an American reporter in pre-war Japan in this riveting, brutal, action-packed film tracing the unintended unveiling of the dreaded Tanaka Plan for Japanese world domination. Cagney, given a purloined copy of the plan, is pursued by a beautiful Japanese secret agent (Sylvia Sidney) sent to romance and ensnare him before he can get it to the American Embassy and into the world press.",Prime Video
3026,s3027,Movie,Blood into Wine,"Ryan Page, Christopher Pomerenke","Glenn Alexander, Tim Alexander, Fairuza Balk",,,2010,16+,100 min,"Documentary, Special Interest","Take a look inside the life of one of Rock music's most mysterious and interesting figures. With winemaking in his blood, multiplatinum recording artist Maynard James Keenan sets out to bring notariety to Arizona's burgeoning wine regions.",Prime Video
3027,s3028,Movie,Blood Bath (1966),"Jack Hill, Joel Reed, Stephanie Rothman","William Campbell, Marissa Mathes",,,1966,13+,62 min,Horror,"A succession of beautiful girls mysteriously disappear, shocking the city of Venice, California. Behind the disappearances is a modern-day vampire who, we learn, is the famous artist Sordi, reincarnation of a vampire ancestor.",Prime Video
3028,s3029,Movie,Blood and Lace,Phillip Gilbert,Gloria Grahame,,,1971,18+,87 min,Drama,"After her prostitute mother and her john are beaten to death while they are asleep in bed, teen-aged Ellie Masters is sent to an isolated orphanage run by Mrs. Deere and her handyman. Taking an avid interest in her welfare is detective Calvin Carruthers. Taking almost no interest at all, is social worker Harold Mullins who is completely under Mrs. Deere's thumb.",Prime Video
3030,s3031,Movie,Blonde Comet,William Beaudine,"Virginia Vale, Robert Kent, Barney Oldfield, Vince Barnett, William Halligan, Joey Ray, Red Knight, Diana Hughes",,,1941,ALL,67 min,"Action, Adventure, Drama","Female European race car champion Betty Blake (Vale) decides to head to America for new challenges. Betty finds her fiercest rival in America is handsome driver Jim Flynn (Kent), who is attempting to design and build a new race car carburetor. Things are complicated by the efforts of an unkown villain who keeps attempting to sabotage Jim's invention, and the burgeoning romance between Jim and Betty. Veteran race-car driver of the day Barney Oldfield appears as himself in the film.",Prime Video
3032,s3033,Movie,Blitzen Trapper,,,,,2011,NR,29 min,Music Videos and Concerts,"When a young band meanders musical terrain at will, often times they sound lost or searching. But Blitzen Trapper's well-informed pull on multiple sonic seams never tears apart the band's performance at The Mercury Lounge.",Prime Video
3033,s3034,Movie,"Blippi's Educational Vehicle Videos!",Moonbug Entertainment,Stevin john,,,2020,ALL,71 min,Kids,"Blippi is an educational kids show tailored for children ages 2-5 years old. Join Blippi in this collection of videos for kids, and learn all about different wonderful vehicles!",Prime Video
3034,s3035,Movie,Blippi - Visit the Playground with Blippi and More Kids Videos!,Moonbug Entertainment,,,,2019,ALL,48 min,Kids,"Blippi is an educational kids show tailored for children ages 2-5 years old. In this wonderful collection of videos for kids, Blippi travels to a variety of exciting places so you can learn about indoor playgrounds, and so much more!",Prime Video
3036,s3037,Movie,"Blippi - Learn Colors, Numbers, Animals and More!",Stevin John,Stevin John,,,2020,ALL,92 min,Kids,"Blippi is an educational kids show tailored for children ages 2-5 years old. In this wonderful collection of videos for kids, Blippi travels to a variety of exciting places so you can learn about colors, animals, counting and so much more!",Prime Video
3039,s3040,Movie,Bling Kong,,,,,2011,NR,40 min,Music Videos and Concerts,Multiple drummers and brightly-dressed cheerleaders bring the rock in Bling Kong.,Prime Video
3040,s3041,Movie,Blind Fury,Phillip Noyce,"Rutger Hauer, Terry O'Quinn, Meg Foster, Brandon Call, Noble Willingham, Lisa Blount, Nick Cassavetes, Rick Overton, Randall 'Tex' Cobb",,,1990,R,86 min,Action,"Nick Parker (Rutger Hauer) is a blind Vietnam vet who was trained by local tribes to enhance his remaining senses and now expertly wields a sword. On his return to the US, he goes to visit an old Army buddy, Frank Devereaux (Terrance O'Quinn), but discovers that he and his family are in danger from a crooked casino boss. Nick must save his friend's son, and evade the henchman in pursuit of them.",Prime Video
